parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack
P7 (all three reactions + n),4,600/650/700/775,24,30.64409939319603,27492.606891575117,0.507661021240769,0.07145829633942367,0.3350412046098161,0.5428459753931055,0.16878213481836554,1.443185456225307,0.3071554957648976
P7 (all three reactions + n),4,600/625/725/775,24,30.63672611729343,14268.709451877517,0.4375275473451061,0.06881074707098447,0.2768551267258455,0.3442094270787547,0.11630173004006272,1.0442846110703308,0.22925304825956344
P7 (all three reactions + n),4,675/700/750/775,24,30.629501014007495,21705.201980901755,0.5889315032689837,0.16345689568423366,0.2930913440802422,0.38373428516135927,0.12915296125690373,1.0745718485733515,0.25062987085619165
P7 (all three reactions + n),4,600/625/700/850,24,30.62203817187021,62418.93389445796,0.7244858582975595,0.08780349121073058,0.5009530121837671,0.8018462757971936,0.16456897927653205,2.1672137812453145,0.30715519720633616
P7 (all three reactions + n),4,625/650/700/850,24,30.591234756218952,47483.547159084264,0.7742342738798904,0.11234771310900797,0.5105849099758683,0.6791679218202952,0.1395769672276484,1.8767396375520147,0.2718784407785689
P7 (all three reactions + n),4,625/650/725/775,24,30.5659927917657,14109.049139634644,0.44909226976339,0.0837285158901906,0.27603160730679693,0.3247339006482139,0.10983628467607454,1.0395860378713755,0.22820677006536425
P7 (all three reactions + n),4,625/675/825/850,24,30.520990136673053,203723.0109154297,0.6968267133811511,0.15117837662518618,0.5444421026455564,0.6704544475490801,0.14461666179146115,2.811125143440912,0.40985779544597856
P7 (all three reactions + n),4,650/675/725/775,24,30.4898845054712,13749.740010120327,0.4762179373163269,0.10960241124345578,0.2732625284771588,0.2996518091332985,0.10157096297873154,1.020877233605274,0.22531217184168265
P7 (all three reactions + n),4,625/675/750/775,24,30.46452827514456,33311.676605167355,0.5080753342979896,0.09014266323455292,0.30746780412339203,0.4348556270372435,0.1448427694693418,1.3808791649971826,0.30378712026800947
P7 (all three reactions + n),4,600/625/700/775,24,30.432296136412894,33100.786754598106,0.504887231669136,0.06950677147370797,0.338329184342994,0.6083665847232125,0.1885502943794858,1.5799611507285658,0.3328736794318995
P7 (all three reactions + n),4,650/675/700/850,24,30.39041543343143,37639.57761726918,0.8972935805235511,0.16095539163458442,0.5488414111189784,0.5555043239917822,0.11456033754369871,1.6181549797548473,0.24120130293083653
P7 (all three reactions + n),4,625/650/700/775,24,30.346922629407473,26783.756409702502,0.5259691785735078,0.08917365793674495,0.3439216236752961,0.5326970505194151,0.16542580447629943,1.4239008509698365,0.3028035144374216
P7 (all three reactions + n),4,700/725/750/775,24,30.28525325896801,18173.043487230465,0.7447980479600552,0.25268843745145364,0.2493021620971139,0.30436301387275766,0.10636867451896366,0.8687841907025275,0.21001640174809202
P7 (all three reactions + n),4,650/675/700/775,24,30.084014077612697,21775.228131769003,0.5796542234391507,0.12636261188435696,0.3536705242407214,0.45049052674249856,0.1405606613281702,1.2802208541436495,0.27588466868039113
P7 (all three reactions + n),4,600/650/750/775,24,29.870472071762364,39487.79462939454,0.5269369547230445,0.08384497372820342,0.33226232080398205,0.4902644302968588,0.16297785739226942,1.501136136426911,0.32639840374685664
P7 (all three reactions + n),4,650/675/750/775,24,29.767552679434033,37847.698369686994,0.6200558445258588,0.13929055407713495,0.33708997939415736,0.42499721380017264,0.1414928416244253,1.4597585212152324,0.3193974719414928
P7 (all three reactions + n),4,600/700/725/750,24,29.580832401349276,11373.311820022314,0.456846034484906,0.06312198348055409,0.2844589984372709,0.4395138286607471,0.17505509582676979,1.1628230348933868,0.3457703253171587
P7 (all three reactions + n),4,650/675/825/850,24,29.475721594673793,226896.78668075436,1.1067900861343443,0.2574329647397477,0.7468302459737084,0.6901843638706581,0.14882628816411472,2.8981050180628185,0.42274103280703934
P7 (all three reactions + n),4,625/650/750/775,24,29.38793243811412,45742.325000326804,0.6081846155051727,0.11678402736264536,0.3650976081165292,0.48886444771785964,0.1623908723566104,1.6073214105311444,0.3474893846325966
P7 (all three reactions + n),4,625/700/725/750,24,29.3760463208879,11259.47812867555,0.45464067285550736,0.07726113310807375,0.28400635169406074,0.4321044809087499,0.172375162592049,1.1588385784958437,0.3461509385427086
P7 (all three reactions + n),4,600/625/750/775,24,29.129865188978517,51700.07160235422,0.5878314330915095,0.09899559511342777,0.38236982714726125,0.5492781179632701,0.18237193082710584,1.707208672754793,0.3679403383536889
P7 (all three reactions + n),4,600/650/675/825,24,29.044334690502456,217130.4932098682,0.5733193638382355,0.11884349992043775,0.4838662805170541,0.9721511289297492,0.2251340981330215,3.9340552087536977,0.6096578921054363
P7 (all three reactions + n),4,600/650/825/850,24,28.934276681994362,298756.2719049653,0.6621335075446152,0.14761068266027325,0.5949960035163208,0.6685829570043947,0.1444965421868507,3.476988805615602,0.5139081628405537
P7 (all three reactions + n),4,650/700/725/750,24,28.89566690995701,10814.936664112962,0.46267959489341526,0.10691820994729051,0.28304023593127303,0.408229831772046,0.1637841859017309,1.1396142865871928,0.34399512174654195
P7 (all three reactions + n),4,600/650/675/775,24,28.832760038529592,40948.03058635168,0.554602409027411,0.08044205814687316,0.36148957694366673,0.5367089977821621,0.16610168312763324,1.8817816996019703,0.3821613808629783
P7 (all three reactions + n),4,600/625/675/825,24,28.740580959024143,250632.30751007967,0.5856914090013415,0.12451153433543191,0.5133895970858585,1.0664354064748316,0.24708734751449063,4.220637452484221,0.6539545648682922
P7 (all three reactions + n),4,600/675/725/750,24,28.661468564771596,11503.283300968738,0.49149056900748134,0.0664851554655072,0.29982972894361776,0.411065105931005,0.1642275340294884,1.2653481914769789,0.3587249232229927
P7 (all three reactions + n),4,600/625/675/775,24,28.64908956395788,42939.206419145434,0.554207652473239,0.0785920059404749,0.36733642066017275,0.5722667318753633,0.17719290816243286,1.9219183741282766,0.39018490376902637
P7 (all three reactions + n),4,625/650/675/825,24,28.445618448100447,226064.35398244523,0.7160616023428977,0.1626538818281455,0.5739926118721892,0.9823409314617875,0.2271327255932833,4.001973219562474,0.6191799877394568
P7 (all three reactions + n),4,625/650/675/775,24,28.381828271043382,40451.211983190326,0.593855060988689,0.10543094649765672,0.3797260919597749,0.5283871089691792,0.16358211218717209,1.871614887705914,0.38060910965799594
P7 (all three reactions + n),4,625/675/725/750,24,28.35521406391107,11969.620453540045,0.49461215464193925,0.08381173928349615,0.2996315262921389,0.4070778594405937,0.162887376809326,1.2925963892316652,0.36785933726779374
P7 (all three reactions + n),4,675/700/725/750,24,28.085214251049877,11215.938572343897,0.5159191522721436,0.1714485175204833,0.2809349985657513,0.3887105947455479,0.15739036089093492,1.1581775634008626,0.3515835322266445
P7 (all three reactions + n),4,625/650/825/850,24,28.054627601957463,305791.8990877156,0.9891198821566265,0.23012547488266571,0.7768670489408229,0.6804913819662819,0.14695992003461053,3.488128085703742,0.5150246370145068
P7 (all three reactions + n),4,600/650/725/750,24,27.93333871669921,12598.460394747357,0.500083168270737,0.07165497573929226,0.30514728752816117,0.45479217785366743,0.18004214572232036,1.3362040075652646,0.37725288401596224
P7 (all three reactions + n),4,650/675/725/750,24,27.78557068683851,13000.028065725965,0.515677410572877,0.12135154201205366,0.2993906869094611,0.39332456135107985,0.1580671031819261,1.3487351824193334,0.3851945343962673
P7 (all three reactions + n),4,625/650/725/750,24,27.61825388179482,13521.097672925875,0.5058866422675007,0.09139404433571115,0.30510321986122124,0.44541076472161834,0.17672317043473204,1.3881889167365506,0.394071815156147
P7 (all three reactions + n),4,600/675/700/750,24,27.58138002366878,38663.71859663999,0.7486641998015278,0.0652252017708089,0.5141741942371546,0.748231829016503,0.29375146371990585,2.3375760670175016,0.6956910572779127
P7 (all three reactions + n),4,600/625/725/750,24,27.455238504797876,13945.294742232614,0.4997950998154809,0.07285824693206487,0.3070474827900038,0.5077989189355419,0.19976986095578086,1.4066176462147582,0.39915160402294875
P7 (all three reactions + n),4,625/675/700/750,24,27.306788957463603,37322.05762849654,0.7424336681788778,0.08156183645709245,0.5113372618620972,0.7295874039112409,0.28684907051915304,2.298482540132806,0.6862839161472569
P7 (all three reactions + n),4,600/650/700/750,24,27.179758359010073,42269.670025755484,0.7471600764698724,0.06768102830096663,0.5141440417472666,0.8276402349360165,0.32094069959301474,2.4645277347356074,0.7221659053558439
P7 (all three reactions + n),4,600/650/675/850,24,27.0907733613793,388507.3019095124,0.9193897390862311,0.15233432679910452,0.7969441207576228,1.4075183318834803,0.29289307524363106,5.783373660912728,0.8243037634755672
P7 (all three reactions + n),4,600/625/650/775,24,26.967267320426238,47905.883692175856,0.6205988275769144,0.09773036658592764,0.41198070685867005,0.6700945706449156,0.2082069927840271,2.0384777634541966,0.41231675706025595
P7 (all three reactions + n),4,625/650/700/750,24,26.94974753374608,40157.22379112162,0.7419624806086307,0.08322511618157798,0.5116269864251951,0.7980573961535837,0.31014114475425164,2.4034430234328723,0.7080403202148108
P7 (all three reactions + n),4,600/625/700/750,24,26.81819299182198,56040.29997412386,0.7595443720462769,0.06601385033968682,0.524903770077711,0.9917781170484364,0.3815054908509546,2.8424015228090163,0.8181761393931327
P7 (all three reactions + n),4,600/625/825/850,24,26.804672087687273,383880.04640365235,0.9664040274465425,0.2249310886770511,0.8474594498717533,0.7000179910681484,0.15123877340745423,3.9664630873130786,0.5922591648482484
P7 (all three reactions + n),4,650/675/700/750,24,26.792171798077085,33652.02770373874,0.7451538885821362,0.1168581678882237,0.5067927847259546,0.6753058917354711,0.2669822164810689,2.1822854197309387,0.65765706946832
P7 (all three reactions + n),4,600/625/675/850,24,26.616961402223673,529869.7649913748,1.0041287844417726,0.1737932371282053,0.905098107559369,1.6715882072839947,0.34809067934174354,6.744453199309013,0.9606888316671994
P7 (all three reactions + n),4,625/650/675/850,24,26.398538008305373,439764.5063003149,1.151302512197732,0.21463161494740998,0.9575421823973955,1.4792137227317723,0.3076873786155767,6.1192553032302825,0.8714032279575812
P7 (all three reactions + n),4,600/625/650/825,24,26.3941957788767,357417.47928528703,0.6810217209841313,0.15371256288564597,0.6186621697722399,1.1527585991202987,0.2681768909371823,5.101201944260434,0.7916541055225851
P7 (all three reactions + n),4,600/650/675/750,24,25.638765994376413,44998.183338798415,0.8029339037382377,0.0751414439681565,0.5571731898983002,0.7728852072978766,0.2994307875306028,2.8049686378314487,0.7906617145136169
P7 (all three reactions + n),4,600/675/700/725,24,25.53620540522531,5653.892990656868,0.6781837702415834,0.07912463913041277,0.41455440753562023,0.5045473074225715,0.25706154549028737,1.355729477981288,0.5034055648035427
P7 (all three reactions + n),4,600/625/675/750,24,25.392707822813236,50024.614998459016,0.801228155411354,0.07297538207511745,0.557441408284195,0.8453618853977297,0.3255525442741106,2.957521451500693,0.8280286084111791
P7 (all three reactions + n),4,625/650/675/750,24,25.15692464190076,48371.12106621147,0.8064742456601305,0.10191418392201344,0.556748036441401,0.7842611247474536,0.30361202473899457,2.921594239545455,0.8199084579929056
P7 (all three reactions + n),4,625/675/700/725,24,25.132225501425076,5636.522846359479,0.682326760053144,0.10705576607239152,0.4141916708848271,0.4908964779382298,0.25105536071597834,1.3527336247558857,0.5126888382113989
P7 (all three reactions + n),4,600/650/700/725,24,25.10515061979276,5840.2748262296245,0.6970398962011162,0.08687325244885451,0.42575798132216225,0.5520722197795681,0.2753450017794978,1.4044757934232808,0.5201900088642982
P7 (all three reactions + n),4,625/650/700/725,24,24.652826686818322,5807.3281693706585,0.7028478531282175,0.12045182217436497,0.42595453795310884,0.5323509613169772,0.26651542702724,1.4011124613624055,0.5370943827731405
P7 (all three reactions + n),4,600/625/700/725,24,24.61476801301759,6828.5720870076,0.7024524843244898,0.09141600742539555,0.4306220299045982,0.6415037807859839,0.31376597114652965,1.5166429702965487,0.5570136828843636
P7 (all three reactions + n),4,650/675/700/725,24,24.353738028718666,5772.836468058378,0.7000774234078143,0.17413991936052123,0.4123686907346369,0.45761687363562054,0.23776496444132866,1.3590189464308269,0.5387975435641519
P7 (all three reactions + n),4,600/650/675/725,24,24.038393357140286,4469.607929795686,0.8023423147984712,0.0898236902209269,0.4732645146012701,0.48617322585944905,0.2467797670524341,1.5126822241074411,0.5097999607703788
P7 (all three reactions + n),4,600/625/675/725,24,23.77629665159536,4688.340709520208,0.8115905096219239,0.08967242066184525,0.4794077079589886,0.5296096796302548,0.2676385826076691,1.5586346695773956,0.5318853202144306
P7 (all three reactions + n),4,600/625/650/750,24,23.72411874304246,61029.772731453544,0.8365151238248313,0.09882877535416028,0.5726010913774333,0.9630620926728133,0.3641174641005506,3.324787758664299,0.9027968374021416
P7 (all three reactions + n),4,625/650/675/725,24,23.500506120239304,4602.407550479786,0.8026698734437775,0.125490936776835,0.4721585590847151,0.4766470402199402,0.24334197446478942,1.5286713140490755,0.5316149110691131
P7 (all three reactions + n),4,600/625/650/850,24,23.26911069856359,1840851.4344824827,1.3593863038030518,0.2771826450291466,1.4559374434711831,2.636168726729459,0.5515196814050116,12.750316879988953,1.8241089259242498
P7 (all three reactions + n),4,600/625/650/725,24,22.550465263349185,4904.98701213741,0.876358999667548,0.10680584239198,0.5087985168539763,0.6149412745044942,0.3058019891487051,1.6470502562065874,0.5683119281997644
P7 (all three reactions + n),4,600/650/675/700,24,15.715848147259472,66532.17899523446,3.5639948116529463,0.10336945116067878,2.4471432757569587,1.4642366895549424,0.7880972554318949,6.114705152262991,1.8258282771778611
P7 (all three reactions + n),4,600/625/675/700,24,15.087124428599546,76577.80567660795,3.7565137577585417,0.11199626063257771,2.5837403039604503,1.6628439095037364,0.9067537318466921,6.829882282941938,2.126953301343556
P7 (all three reactions + n),4,625/650/675/700,24,14.995659463898052,94961.20201250874,3.7184454389712136,0.16843841634228368,2.6022933526559413,1.6941934241742698,0.7551896933398685,7.312778065882825,2.1500374661913817
P7 (all three reactions + n),4,600/625/650/700,24,14.058120438469139,102987.27076607359,5.336232788107033,0.12694949902862496,3.600307576538746,1.980634065335684,0.798609685362308,7.688398883523126,1.9410106614386897
